날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-05-14,양천구,922,0.0139,0.0459,0.37,0.0038,25.0,16.0
2023-05-14,강서구,1108,0.0155,0.0485,0.37,0.0041,29.0,15.0
2023-05-14,구로구,526,0.011,0.0397,0.29,0.0038,22.0,12.0
2023-05-14,금천구,220,0.0123,0.0437,0.35,0.0036,23.0,14.0
2023-05-14,영등포구,593,0.0152,0.0453,0.35,0.0032,25.0,12.0
2023-05-14,동작구,440,0.0123,0.0511,0.3,0.0029,21.0,13.0
2023-05-14,관악구,450,0.021,0.0376,0.44,0.0029,29.0,17.0
2023-05-14,서초구,899,0.0125,0.0446,0.29,0.0032,23.0,11.0
2023-05-14,강남구,1066,0.0153,0.0511,0.33,0.0035,23.0,12.0
2023-05-14,송파구,1220,0.015,0.0503,0.36,0.0027,26.0,13.0
2023-05-14,강동구,712,0.0112,0.0385,0.29,0.0026,21.0,13.0
2023-05-15,종로구,1756,0.0186,0.0591,0.43,0.0032,34.0,17.0
2023-05-15,중구,1894,0.0214,0.0538,0.4,0.0031,31.0,21.0
2023-05-15,용산구,3020,0.0217,0.0555,0.43,0.0033,39.0,25.0
2023-05-15,성동구,4582,0.0208,0.0551,0.35,0.003,35.0,20.0
2023-05-15,광진구,4990,0.0201,0.0478,0.36968151147098516,0.0027,35.0,20.0
2023-05-15,동대문구,4621,0.0181,0.0572,0.4,0.0034,36.0,21.0
2023-05-15,중랑구,5479,0.0179,0.0559,0.35,0.0025,34.0,21.0
2023-05-15,성북구,6514,0.0206,0.0536,0.39,0.0026,39.0,20.0
2023-05-15,강북구,3859,0.0133,0.0641,0.4,0.0024,36.0,20.0
2023-05-15,도봉구,4191,0.0138,0.0594,0.47,0.0031,33.0,18.0
2023-05-15,노원구,7589,0.0178,0.0565,0.41,0.0029,35.0,22.0
2023-05-15,은평구,6795,0.0153,0.0605,0.39,0.0021,36.0,19.0
2023-05-15,서대문구,4540,0.01,0.06,0.3,0.0027,33.0,16.0
2023-05-15,마포구,5610,0.0186,0.0588,0.43,0.0036,34.0,22.0
2023-05-15,양천구,6733,0.0212,0.054,0.44,0.0032,35.0,21.0
2023-05-15,강서구,8604,0.0207,0.0598,0.49,0.0034,41.0,21.0
2023-05-15,구로구,6600,0.0165,0.0474,0.34,0.0032,39.0,18.0
2023-05-15,금천구,3481,0.0169,0.0537,0.43,0.0035,34.0,20.0
2023-05-15,영등포구,6215,0.0241,0.0517,0.41,0.003,35.0,18.0
2023-05-15,동작구,5608,0.019,0.0588,0.36,0.003,35.0,19.0
2023-05-15,관악구,6660,0.0233,0.0563,0.47,0.0033,39.0,21.0
2023-05-15,서초구,6208,0.0249,0.0395,0.35,0.0029,42.0,17.0
2023-05-15,강남구,8009,0.0233,0.0545,0.38,0.0032,35.0,20.0
2023-05-15,송파구,10900,0.0421,0.0349,0.44,0.0032,41.0,23.0
2023-05-15,강동구,7660,0.0184,0.0452,0.35,0.0026,34.0,21.0
2023-05-16,종로구,1207,0.02,0.0768,0.51,0.0036,54.0,27.0
2023-05-16,중구,1313,0.0254,0.069,0.48,0.0035,50.0,33.0
2023-05-16,용산구,2062,0.0208,0.0755,0.49,0.0037,59.0,37.0
2023-05-16,성동구,3074,0.0214,0.0728,0.43,0.0033,53.0,29.0
2023-05-16,광진구,3261,0.0221,0.0613,0.36968151147098516,0.0027,55.0,30.0
2023-05-16,동대문구,3256,0.0189,0.0748,0.49,0.0038,58.0,33.0
2023-05-16,중랑구,3709,0.0199,0.0706,0.45,0.0029,53.0,33.0
2023-05-16,성북구,4448,0.0216,0.0699,0.48,0.0028,62.0,31.0
2023-05-16,강북구,2660,0.0144,0.0834,0.48,0.0028,58.0,32.0
2023-05-16,도봉구,2741,0.0143,0.0775,0.65,0.0034,56.0,30.0
2023-05-16,노원구,5189,0.0193,0.0753,0.48,0.0033,55.0,35.0
2023-05-16,은평구,4603,0.0161,0.0806,0.54,0.0023,60.0,32.0
2023-05-16,서대문구,3240,0.0091,0.0812,0.4,0.003,55.0,28.0
2023-05-16,마포구,3949,0.0166,0.0803,0.48,0.0037,52.0,34.0
2023-05-16,양천구,4578,0.016,0.0778,0.48,0.0034,52.0,32.0
2023-05-16,강서구,5940,0.0156,0.0876,0.47,0.0035,61.0,32.0
2023-05-16,구로구,4400,0.008,0.064,0.3,0.003,44.0,27.0
2023-05-16,금천구,2335,0.018,0.0722,0.47,0.0036,54.0,31.0
2023-05-16,영등포구,4241,0.0205,0.072,0.46,0.0033,52.0,27.0
2023-05-16,동작구,3736,0.0146,0.0811,0.43,0.0032,52.0,29.0
2023-05-16,관악구,4704,0.0189,0.0804,0.52,0.0037,62.0,32.0
2023-05-16,서초구,4375,0.0217,0.0642,0.44,0.0033,65.0,32.0
2023-05-16,강남구,5707,0.0224,0.0721,0.47,0.0038,53.0,29.0
2023-05-16,송파구,7386,0.041,0.058,0.55,0.0035,60.0,34.0
2023-05-16,강동구,5186,0.0185,0.0576,0.46,0.003,53.0,30.0
2023-05-17,종로구,1074,0.012,0.0447,0.38,0.0031,32.0,12.0
2023-05-17,중구,1008,0.0162,0.0408,0.36,0.0029,29.0,16.0
2023-05-17,용산구,1838,0.0135,0.0443,0.38,0.0033,37.0,19.0
2023-05-17,성동구,2554,0.017,0.042,0.33,0.0029,34.0,14.0
2023-05-17,광진구,3030,0.016,0.0416,0.36968151147098516,0.0023,38.0,14.0
2023-05-17,동대문구,2915,0.0107,0.0456,0.36,0.0034,38.0,15.0
2023-05-17,중랑구,3302,0.0147,0.0427,0.33,0.0025,33.0,16.0
2023-05-17,성북구,3917,0.0137,0.0458,0.37,0.0026,39.0,14.0
2023-05-17,강북구,2315,0.0092,0.0486,0.35,0.0024,32.0,15.0
2023-05-17,도봉구,2531,0.0105,0.0451,0.62,0.0032,32.0,13.0
2023-05-17,노원구,4530,0.0129,0.0465,0.35,0.0028,32.0,16.0
2023-05-17,은평구,4175,0.0098,0.0484,0.46,0.0019,33.0,13.0
2023-05-17,서대문구,2694,0.006,0.0493,0.31,0.0027,31.0,11.0
2023-05-17,마포구,3298,0.0102,0.0432,0.33,0.003,31.0,14.0
2023-05-17,양천구,4128,0.0097,0.0437,0.34,0.0029,29.0,14.0
2023-05-17,강서구,5298,0.0093,0.0522,0.34,0.0028,34.0,13.0
2023-05-17,구로구,4146,0.0068,0.0429,0.29,0.0031,31.0,10.0
2023-05-17,금천구,2038,0.0111,0.0421,0.37,0.0033,34.0,15.0
2023-05-17,영등포구,3565,0.0096,0.0502,0.36,0.003,32.0,10.0
2023-05-17,동작구,3526,0.0112,0.0444,0.33,0.0029,30.0,15.0
2023-05-17,관악구,4079,0.0111,0.0446,0.41,0.0033,41.0,15.0
2023-05-17,서초구,4029,0.0155,0.0435,0.31,0.0031,61.0,14.0
2023-05-17,강남구,4944,0.017,0.0439,0.36,0.0034,33.0,15.0
2023-05-17,송파구,6649,0.0257,0.0452,0.41,0.0031,45.0,18.0
2023-05-17,강동구,4576,0.0155,0.0347,0.34,0.0027,38.0,16.0
2023-05-18,종로구,1188,0.0123,0.0339,0.37,0.0027,32.0,15.0
2023-05-18,중구,1051,0.0157,0.0324,0.35,0.0026,31.0,19.0
2023-05-18,용산구,1874,0.0142,0.0329,0.36,0.0028,35.0,21.0
2023-05-18,성동구,2929,0.0135,0.0327,0.29,0.0028,32.0,18.0
2023-05-18,광진구,3129,0.0146,0.034,0.36968151147098516,0.002,33.0,17.0
2023-05-18,동대문구,2961,0.0119,0.0343,0.34,0.003,37.0,19.0
2023-05-18,중랑구,3473,0.014,0.0212,0.28,0.0021,34.0,17.0
2023-05-18,성북구,4207,0.0146,0.0377,0.35,0.0021,34.0,17.0
2023-05-18,강북구,2403,0.0088,0.0397,0.32,0.002,34.0,19.0
2023-05-18,도봉구,2672,0.0093,0.0376,0.36968151147098516,0.003,32.0,17.0
2023-05-18,노원구,4782,0.0108,0.0392,0.32,0.0025,34.0,19.0
2023-05-18,은평구,4316,0.0078,0.0295,0.5,0.0016,31.0,18.0
2023-05-18,서대문구,2844,0.0085,0.0398,0.35,0.0023,28.0,14.0
2023-05-18,마포구,3570,0.0128,0.0336,0.36,0.0026,33.0,20.0
2023-05-18,양천구,4481,0.0148,0.0312,0.37,0.0028,34.0,19.0
2023-05-18,강서구,5603,0.016,0.0352,0.4,0.0026,40.0,20.0
2023-05-18,구로구,4296,0.009,0.0319,0.28,0.0027,33.0,15.0
2023-05-18,금천구,2087,0.0112,0.0285,0.35,0.0027,32.0,18.0
2023-05-18,영등포구,3929,0.0187,0.027,0.37,0.0026,34.0,17.0
2023-05-18,동작구,3434,0.0127,0.0347,0.29,0.0024,34.0,20.0
2023-05-18,관악구,4318,0.013,0.0266,0.36,0.0028,39.0,20.0
2023-05-18,서초구,4012,0.0171,0.0323,0.29,0.0028,32.0,18.0
2023-05-18,강남구,4995,0.0161,0.0324,0.3,0.003,33.0,17.0
2023-05-18,송파구,6972,0.0212,0.0222,0.35,0.0023,38.0,21.0
2023-05-18,강동구,4960,0.0108,0.0268,0.29,0.0024,34.0,18.0
2023-05-19,종로구,1194,0.01,0.0449,0.34,0.0026,20.0,9.0
2023-05-19,중구,1241,0.0153,0.0396,0.34,0.0026,20.0,13.0
2023-05-19,용산구,2089,0.0131,0.0459,0.32,0.0027,23.0,15.0
2023-05-19,성동구,3184,0.0087,0.0463,0.24,0.0027,21.0,13.0
2023-05-19,광진구,3459,0.0089,0.0454,0.36968151147098516,0.002,21.0,10.0
2023-05-19,동대문구,3253,0.01,0.0436,0.32,0.0028,23.0,12.0
2023-05-19,중랑구,3782,0.0112,0.0405,0.26,0.002,20.0,12.0
2023-05-19,성북구,4441,0.0136,0.0403,0.33,0.0019,21.0,10.0
2023-05-19,강북구,2761,0.0068,0.0441,0.29,0.002,21.0,12.0
2023-05-19,도봉구,2782,0.007,0.041,0.36968151147098516,0.003,18.0,12.0
2023-05-19,노원구,5399,0.008,0.0438,0.29,0.0023,21.0,13.0
2023-05-19,은평구,4812,0.0089,0.0447,0.37,0.0022,20.0,11.0
2023-05-19,서대문구,3317,0.0071,0.0476,0.36968151147098516,0.0021,20.0,10.0
2023-05-19,마포구,4046,0.0142,0.0438,0.33,0.0025,22.0,14.0
2023-05-19,양천구,4925,0.0152,0.0415,0.37,0.0027,24.0,14.0
2023-05-19,강서구,6099,0.015,0.0459,0.37,0.0029,27.0,13.0
2023-05-19,구로구,4801,0.0079,0.0384,0.29,0.0027104736842105265,19.0,9.0
2023-05-19,금천구,2335,0.0079,0.0479,0.32,0.0026,22.0,14.0
2023-05-19,영등포구,4258,0.0156,0.0439,0.32,0.0024,22.0,10.0
2023-05-19,동작구,3813,0.0116,0.0504,0.27,0.0022,23.0,14.0
2023-05-19,관악구,4677,0.0153,0.0476,0.37,0.0026,28.0,12.0
2023-05-19,서초구,4390,0.0119,0.0384,0.36968151147098516,0.0027,24.0,12.0
2023-05-19,강남구,5867,0.0119,0.0438,0.28,0.0027,22.0,13.0
2023-05-19,송파구,7724,0.0127,0.0448,0.31,0.002,26.0,16.0
2023-05-19,강동구,5264,0.0069,0.0378,0.25,0.0023,19.0,11.0
2023-05-20,종로구,927,0.0113,0.0475,0.35,0.0028,22.0,11.0
2023-05-20,중구,904,0.0162,0.0411,0.36,0.0028,20.0,13.0
2023-05-20,용산구,1482,0.0154,0.0365,0.36,0.0029,27.0,19.0
2023-05-20,성동구,2421,0.0126,0.046,0.28,0.0024,23.0,16.0
2023-05-20,광진구,2719,0.0125,0.0447,0.36968151147098516,0.0022,23.0,13.0
2023-05-20,동대문구,2335,0.0108,0.0467,0.34,0.0031,24.0,14.0
2023-05-20,중랑구,2827,0.0129,0.0445,0.29,0.0023,22.0,14.0
2023-05-20,성북구,3344,0.0136,0.0441,0.36,0.0022,24.0,13.0
2023-05-20,강북구,1890,0.0092,0.0473,0.32,0.0023,23.0,14.0
2023-05-20,도봉구,2102,0.009,0.0444,0.36968151147098516,0.003,21.0,12.0
2023-05-20,노원구,4022,0.0108,0.0465,0.34,0.0027,24.0,15.0
2023-05-20,은평구,3679,0.0099,0.0483,0.43,0.0026,23.0,14.0
2023-05-20,서대문구,2479,0.0114,0.0481,0.4,0.0026,21.0,10.0
2023-05-20,마포구,2976,0.012,0.0479,0.35,0.0028,23.0,15.0
2023-05-20,양천구,3734,0.0137,0.0445,0.38,0.003,23.0,15.0
2023-05-20,강서구,4731,0.0137,0.0495,0.39,0.0031,25.0,13.0
2023-05-20,구로구,3559,0.0083,0.0432,0.31,0.0028,20.0,11.0
2023-05-20,금천구,1717,0.0118,0.0462,0.36,0.003,24.0,15.0
2023-05-20,영등포구,3262,0.0149,0.0453,0.35,0.0028,22.0,11.0
2023-05-20,동작구,3018,0.0122,0.0489,0.29,0.0026,22.0,15.0
2023-05-20,관악구,3205,0.0131,0.0494,0.39,0.003,28.0,15.0
2023-05-20,서초구,3479,0.0123,0.0439,0.32,0.0028,36.0,15.0
2023-05-20,강남구,4328,0.0143,0.0455,0.3,0.0031,23.0,14.0
2023-05-20,송파구,5834,0.0157,0.0352,0.35,0.0024,27.0,17.0
2023-05-20,강동구,4093,0.0108,0.0383,0.28,0.0024,23.0,13.0
2023-05-21,종로구,143,0.0056,0.0447,0.3,0.0024,19.0,10.0
2023-05-21,중구,125,0.014036523797002366,0.033,0.3,0.003,24.0,19.0
2023-05-21,용산구,275,0.0079,0.05,0.36,0.003,82.0,25.0
2023-05-21,성동구,325,0.009,0.0477,0.29,0.0024,71.0,25.0
2023-05-21,광진구,344,0.0095,0.0473,0.36968151147098516,0.0023,79.0,19.0
2023-05-21,동대문구,620,0.0076,0.048,0.35,0.003,80.0,22.0
2023-05-21,중랑구,539,0.0117,0.0441,0.32,0.0024,75.0,21.0
2023-05-21,성북구,520,0.0102,0.0452,0.37,0.0021,91.0,27.0
2023-05-21,강북구,414,0.0073,0.05,0.33,0.0023,95.0,26.0
2023-05-21,도봉구,396,0.0065,0.0473,0.36968151147098516,0.003,96.0,27.0
2023-05-21,노원구,889,0.009,0.0486,0.34,0.0026,92.0,25.0
2023-05-21,은평구,736,0.006,0.0453,0.4,0.0023,32.0,14.0
2023-05-21,서대문구,440,0.0088,0.0489,0.39,0.0022,82.0,24.0
2023-05-21,마포구,676,0.0089,0.0479,0.34,0.0027,63.0,21.0
2023-05-21,양천구,957,0.008,0.0457,0.35,0.0026,64.0,20.0
2023-05-21,강서구,1063,0.0079,0.0507,0.35,0.0026,77.0,20.0
2023-05-21,구로구,568,0.0048,0.042,0.3,0.0026,75.0,18.0
2023-05-21,금천구,232,0.0086,0.044,0.34,0.0029,59.0,20.0
2023-05-21,영등포구,545,0.0081,0.0476,0.33,0.0024,60.0,16.0
2023-05-21,동작구,432,0.0069,0.0508,0.28,0.0024,68.0,25.0
2023-05-21,관악구,414,0.0091,0.0481,0.37,0.0031,73.0,21.0
2023-05-21,서초구,854,0.0053,0.0463,0.31,0.0027,79.0,24.0
2023-05-21,강남구,955,0.0091,0.049,0.3,0.0029,77.0,21.0
2023-05-21,송파구,1106,0.0079,0.0509,0.33,0.0023,87.0,25.0
2023-05-21,강동구,691,0.0072,0.0415,0.29,0.0024,79.0,21.0
2023-05-22,종로구,1551,0.0148,0.0402,0.41,0.0028,124.0,21.0
2023-05-22,중구,1599,0.0164,0.0368,0.39,0.0028,111.0,27.0
2023-05-22,용산구,2750,0.0186,0.0383,0.42,0.0033,141.0,34.0
2023-05-22,성동구,4124,0.0178,0.0372,0.35,0.0028,120.0,34.0
2023-05-22,광진구,4680,0.0185,0.0264,0.36968151147098516,0.0022,92.0,23.0
2023-05-22,동대문구,4178,0.0146,0.0388,0.39,0.0031,130.0,29.0
2023-05-22,중랑구,5030,0.0157,0.0362,0.35,0.0026,115.0,28.0
2023-05-22,성북구,6019,0.0158,0.0365,0.4,0.0022,135.0,39.0
2023-05-22,강북구,3529,0.0082,0.0407,0.33,0.0021,128.0,28.0
2023-05-22,도봉구,3849,0.0104,0.0329,0.36968151147098516,0.003,122.0,33.0
2023-05-22,노원구,6952,0.0128,0.0367,0.35,0.0025,116.0,26.0
2023-05-22,은평구,6459,0.0112,0.0389,0.45,0.0026,130.0,35.0
2023-05-22,서대문구,4280,0.0139,0.0388,0.41,0.0022,123.0,33.0
2023-05-22,마포구,5217,0.0156,0.0331,0.4,0.003,106.0,27.0
2023-05-22,양천구,6465,0.0174,0.0363,0.42,0.003,126.0,28.0
2023-05-22,강서구,7855,0.0165,0.0399,0.41,0.0039,140.0,28.0
2023-05-22,구로구,6115,0.0137,0.0333,0.35,0.0027,157.0,36.0
2023-05-22,금천구,3287,0.0172,0.0359,0.4,0.0032,119.0,28.0
2023-05-22,영등포구,5745,0.0202,0.0365,0.4,0.0028,114.0,22.0
2023-05-22,동작구,5226,0.0157,0.0412,0.35,0.0027,124.0,35.0
2023-05-22,관악구,5987,0.0199,0.0379,0.44,0.0029,139.0,30.0
2023-05-22,서초구,5880,0.0167,0.0362,0.37,0.0028,140.0,40.0
2023-05-22,강남구,7377,0.0198,0.0376,0.38,0.003,119.0,26.0
2023-05-22,송파구,10081,0.0222,0.0313,0.39,0.0027,125.0,30.0
2023-05-22,강동구,7075,0.0158,0.028,0.35,0.0025,106.0,24.0
2023-05-23,종로구,1120,0.0156,0.0397,0.35,0.0028,59.0,10.0
2023-05-23,중구,1169,0.0174,0.0366,0.32,0.0027,51.0,13.0
2023-05-23,용산구,1871,0.0204,0.0357,0.37,0.0031,70.0,20.0
2023-05-23,성동구,2913,0.0188,0.0356,0.29,0.0027,63.0,20.0
2023-05-23,광진구,3239,0.0174,0.0345,0.24,0.0023,64.0,13.0
2023-05-23,동대문구,2955,0.0152,0.0328,0.32,0.0029,78.0,15.0
2023-05-23,중랑구,3408,0.0132,0.0373,0.26,0.0022,56.0,14.0
2023-05-23,성북구,4174,0.0154,0.0364,0.33,0.002,56.0,17.0
2023-05-23,강북구,2537,0.0082,0.0411,0.29,0.002,52.0,12.0
2023-05-23,도봉구,2727,0.0095,0.0377,0.35,0.0027,46.0,12.0
2023-05-23,노원구,4898,0.0117,0.0364,0.29,0.0024,48.0,12.0
2023-05-23,은평구,4429,0.0105,0.0401,0.32,0.0025,48.0,14.0
2023-05-23,서대문구,2937,0.0111,0.0418,0.27,0.0022,52.0,13.0
2023-05-23,마포구,3660,0.0176,0.0411,0.34,0.003,61.0,16.0
2023-05-23,양천구,4505,0.0193,0.0298,0.39,0.0028,84.0,20.0
2023-05-23,강서구,5528,0.017,0.042,0.38,0.0032,79.0,16.0
2023-05-23,구로구,4119,0.0168,0.0309,0.32,0.0025,70.0,18.0
2023-05-23,금천구,2112,0.0176,0.0354,0.36,0.003,64.0,18.0
2023-05-23,영등포구,3889,0.0216,0.0357,0.35,0.0027,59.0,13.0
2023-05-23,동작구,3657,0.0158,0.0405,0.29,0.0025,62.0,19.0
2023-05-23,관악구,4027,0.0207,0.037,0.39,0.0028,70.0,18.0
2023-05-23,서초구,4027,0.0203,0.0368,0.29,0.003,73.0,22.0
2023-05-23,강남구,5372,0.0219,0.0345,0.32,0.0032,62.0,15.0
2023-05-23,송파구,6807,0.0273,0.0257,0.37,0.0024,78.0,19.0
2023-05-23,강동구,4886,0.0154,0.0284,0.27,0.0024,59.0,14.0
2023-05-24,종로구,1023,0.0249,0.0441,0.45,0.0039,36.0,14.0
2023-05-24,중구,997,0.029,0.0388,0.42,0.0037,34.0,15.0
2023-05-24,용산구,1730,0.0291,0.0406,0.46,0.0041,44.0,21.0
2023-05-24,성동구,2373,0.0263,0.042,0.37,0.0034,39.0,18.0
2023-05-24,광진구,2960,0.0259,0.0383,0.36968151147098516,0.0033,40.0,16.0
2023-05-24,동대문구,2791,0.0231,0.0432,0.42,0.004,40.0,17.0
2023-05-24,중랑구,3123,0.0224,0.0424,0.36,0.0031,38.0,18.0
2023-05-24,성북구,3778,0.0272,0.0222,0.46,0.0024,38.0,16.0
2023-05-24,강북구,2236,0.0157,0.0523,0.39,0.003,41.0,17.0
2023-05-24,도봉구,2413,0.0167,0.0462,0.51,0.0035,37.0,16.0
2023-05-24,노원구,4337,0.0208,0.0441,0.4,0.0034,40.0,20.0
2023-05-24,은평구,4148,0.0185,0.0472,0.36968151147098516,0.0035,37.0,15.0
2023-05-24,서대문구,2644,0.0228,0.044,0.42,0.0034,35.0,14.0
2023-05-24,마포구,3339,0.0266,0.0458,0.43,0.0044,36.0,17.0
2023-05-24,양천구,4161,0.0253,0.0422,0.45,0.0043,37.0,18.0
2023-05-24,강서구,5143,0.0235,0.0477,0.46,0.0045,40.0,15.0
2023-05-24,구로구,3664,0.0202,0.031,0.37,0.0032,32.0,13.0
2023-05-24,금천구,2071,0.0218,0.0342,0.42,0.0037,30.0,15.0
2023-05-24,영등포구,3357,0.0292,0.0413,0.43,0.0039,33.0,14.0
2023-05-24,동작구,3350,0.0198,0.0517,0.36,0.0036,35.0,17.0
2023-05-24,관악구,3688,0.0276,0.0451,0.49,0.004,42.0,19.0
2023-05-24,서초구,3793,0.0253,0.0356,0.37,0.0032,39.0,14.0
2023-05-24,강남구,4910,0.0271,0.0437,0.39,0.0039,39.0,17.0
2023-05-24,송파구,6495,0.0337,0.0222,0.4,0.0028,42.0,19.0
2023-05-24,강동구,4418,0.0233,0.034,0.36,0.0031,38.0,17.0
2023-05-25,종로구,1153,0.0163,0.0554,0.37,0.0034,31.0,10.0
2023-05-25,중구,1190,0.0174,0.0521,0.35,0.003,28.0,13.0
2023-05-25,용산구,1863,0.0178,0.0552,0.36,0.0036,36.0,16.0
2023-05-25,성동구,2821,0.0161,0.0554,0.29,0.0032,35.0,13.0
2023-05-25,광진구,3228,0.0158,0.0514,0.36968151147098516,0.0031,35.0,13.0
2023-05-25,동대문구,2929,0.0148,0.055,0.35,0.0036,34.0,14.0
2023-05-25,중랑구,3596,0.0149,0.054,0.31,0.0028,33.0,14.0
2023-05-25,성북구,4201,0.0164,0.0511,0.36,0.0026,33.0,14.0
2023-05-25,강북구,2353,0.0104,0.0585,0.33,0.0025,34.0,14.0
2023-05-25,도봉구,2719,0.0118,0.0557,0.41,0.0032,31.0,13.0
2023-05-25,노원구,4660,0.0159,0.0503,0.35,0.003,33.0,15.0
2023-05-25,은평구,4399,0.0175,0.0386,0.36968151147098516,0.003,33.0,15.0
2023-05-25,서대문구,2890,0.0148,0.0523,0.32,0.0026,28.0,9.0
2023-05-25,마포구,3670,0.0159,0.0591,0.33,0.0033,30.0,13.0
2023-05-25,양천구,4594,0.0158,0.0509,0.34,0.0031,31.0,14.0
2023-05-25,강서구,5581,0.0145,0.0567,0.35,0.0031,34.0,11.0
2023-05-25,구로구,4182,0.0121,0.0455,0.29,0.0027,31.0,10.0
2023-05-25,금천구,2256,0.0139,0.0477,0.33,0.0034,29.0,14.0
2023-05-25,영등포구,4098,0.0184,0.052,0.33,0.0031,29.0,10.0
2023-05-25,동작구,3499,0.0133,0.0578,0.28,0.003,30.0,13.0
2023-05-25,관악구,4167,0.017,0.0543,0.36,0.0034,35.0,14.0
2023-05-25,서초구,4139,0.0124,0.0548,0.3,0.0033,43.0,14.0
2023-05-25,강남구,5254,0.017,0.0553,0.32,0.0035,33.0,14.0
2023-05-25,송파구,6995,0.0184,0.0556,0.37,0.0032,41.0,16.0
2023-05-25,강동구,4991,0.014,0.047,0.31,0.0028,34.0,14.0
2023-05-26,종로구,1339,0.0134,0.0506,0.34,0.0029,23.0,7.0
2023-05-26,중구,1383,0.0171,0.0434,0.32,0.0026,22.0,9.0
2023-05-26,용산구,2191,0.015,0.0469,0.33,0.0029,25.0,13.0
2023-05-26,성동구,3338,0.0159,0.057,0.29,0.003,31.0,14.0
2023-05-26,광진구,3848,0.0152,0.0428,0.36968151147098516,0.0025,25.0,9.0
2023-05-26,동대문구,3333,0.0133,0.0584,0.33,0.0033,32.0,13.0
2023-05-26,중랑구,3823,0.0157,0.054,0.29,0.0025,30.0,14.0
2023-05-26,성북구,4950,0.0153,0.0541,0.37,0.0026,34.0,14.0
2023-05-26,강북구,2902,0.0102,0.059,0.32,0.0024,32.0,14.0
2023-05-26,도봉구,3081,0.0104,0.0556,0.36968151147098516,0.0033,30.0,13.0
2023-05-26,노원구,5593,0.0132,0.0575,0.33,0.0028,31.0,14.0
2023-05-26,은평구,5177,0.0119,0.0574,0.41,0.0024,31.0,13.0
2023-05-26,서대문구,3612,0.0133,0.0577,0.36,0.0027,28.0,11.0
2023-05-26,마포구,4252,0.0153,0.062,0.34,0.0039,31.0,14.0
2023-05-26,양천구,5513,0.016,0.0534,0.36,0.0034,33.0,15.0
2023-05-26,강서구,6688,0.013,0.0587,0.39,0.0027,35.0,12.0
2023-05-26,구로구,4921,0.0116,0.0428,0.3,0.0025,24.0,8.0
2023-05-26,금천구,2531,0.0147,0.0487,0.35,0.0032,30.0,14.0
2023-05-26,영등포구,4691,0.0193,0.053,0.35,0.0031,30.0,12.0
2023-05-26,동작구,4097,0.0145,0.0565,0.28,0.0027,31.0,13.0
2023-05-26,관악구,4746,0.018,0.0552,0.4,0.0032,37.0,16.0
2023-05-26,서초구,4676,0.0157,0.0526,0.31,0.0031,32.0,12.0
2023-05-26,강남구,6306,0.0176,0.0561,0.32,0.0034,32.0,15.0
2023-05-26,송파구,8354,0.0166,0.0466,0.32,0.0024,28.0,11.0
2023-05-26,강동구,5746,0.0161,0.0461,0.3,0.0026,30.0,13.0
2023-05-27,종로구,252,0.0184,0.0245,0.42,0.0027,26.0,12.0
2023-05-27,중구,257,0.0243,0.0213,0.42,0.0027,23.0,14.0
2023-05-27,용산구,393,0.0236,0.0192,0.47,0.003,30.0,18.0
2023-05-27,성동구,695,0.0189,0.0251,0.36,0.0026,30.0,17.0
2023-05-27,광진구,548,0.0184,0.0274,0.36968151147098516,0.0024,29.0,16.0
2023-05-27,동대문구,628,0.0196,0.0227,0.42,0.003,31.0,15.0
2023-05-27,중랑구,667,0.018,0.0259,0.34,0.0022,27.0,16.0
2023-05-27,성북구,1059,0.0233,0.0235,0.49,0.0023,36.0,18.0
2023-05-27,강북구,638,0.0127,0.0267,0.38,0.0021,28.0,14.0
2023-05-27,도봉구,530,0.0142,0.0239,0.36968151147098516,0.003,30.0,17.0
2023-05-27,노원구,1356,0.0169,0.0253,0.41,0.0024,28.0,16.0
2023-05-27,은평구,1172,0.0139,0.0279,0.56,0.002,29.0,16.0
2023-05-27,서대문구,692,0.0146,0.0294,0.53,0.0023,21.0,11.0
2023-05-27,마포구,920,0.0206,0.0215,0.44,0.0029,27.0,16.0
2023-05-27,양천구,1205,0.0228,0.0184,0.46,0.0028,30.0,16.0
2023-05-27,강서구,1502,0.0204,0.02,0.51,0.0025,32.0,14.0
2023-05-27,구로구,904,0.0211,0.0195,0.38,0.0025,31.0,16.0
2023-05-27,금천구,433,0.017,0.0177,0.41,0.0029,34.0,15.0
2023-05-27,영등포구,830,0.0262,0.0179,0.45,0.0026,31.0,15.0
2023-05-27,동작구,800,0.0185,0.0229,0.36,0.0024,28.0,15.0
2023-05-27,관악구,818,0.024,0.0172,0.49,0.003,32.0,16.0
2023-05-27,서초구,1301,0.023,0.0216,0.42,0.0026,26.0,15.0
2023-05-27,강남구,1597,0.0243,0.0225,0.4,0.003,31.0,16.0
2023-05-27,송파구,1760,0.0226,0.0211,0.42,0.0024,31.0,16.0
2023-05-27,강동구,1215,0.0186,0.0201,0.36,0.0024,32.0,18.0
2023-05-28,종로구,147,0.0104,0.0193,0.35,0.0025,10.0,4.0
2023-05-28,중구,130,0.0155,0.0152,0.32,0.0023,6.0,4.0
2023-05-28,용산구,269,0.0102,0.0175,0.33,0.0026,12.0,8.0
