감기_lag1,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
650.0,0.0105,0.0399,0.41,0.0025,29.0,14.0
682.0,0.0132,0.0389,0.4,0.003,30.0,20.0
476.0,0.0126,0.0409,0.44,0.0022,32.0,19.0
1051.0,0.0079,0.0317,0.44,0.0023,29.0,19.0
1064.0,0.0153,0.0431,0.53,0.0031,39.0,26.0
1740.0,0.0173,0.0398,0.52,0.0033,35.0,29.0
2638.0,0.0216,0.0372,0.57,0.0033,45.0,33.0
3053.0,0.0158,0.04,0.45,0.0026,41.0,29.0
2876.0,0.0142,0.0373,0.5,0.0027,41.0,28.0
3204.0,0.0128,0.0426,0.5,0.0032,42.0,30.0
4051.0,0.009,0.0377,0.36968151147098516,0.002,41.0,29.0
2536.0,0.0154,0.0395,0.55,0.0022,37.0,26.0
2493.0,0.0065,0.0457,0.46,0.0022,41.0,30.0
4494.0,0.0075,0.0455,0.62,0.0028,33.0,22.0
4097.0,0.0109,0.0441,0.47,0.0021,42.0,28.0
2692.0,0.0089,0.0371,0.41,0.0035,36.0,26.0
3483.0,0.0101,0.0458,0.45,0.0028,33.0,21.0
3922.0,0.0196,0.045,0.52,0.0026,40.0,28.0
5267.0,0.0169,0.0424,0.52,0.0028,41.0,29.0
4179.0,0.0159,0.0406,0.52,0.0029,44.0,28.0
2190.0,0.0147,0.0352,0.38,0.0023,36.0,23.0
3673.0,0.0126,0.0379,0.29,0.0028,38.0,29.0
3110.0,0.0221,0.0409,0.36968151147098516,0.0029,39.0,30.0
3884.0,0.0142,0.0477,0.42,0.0026,39.0,28.0
3462.0,0.0165,0.045,0.51,0.0026,46.0,28.0
4433.0,0.0183,0.0388,0.48,0.0027,40.0,22.0
6037.0,0.0188,0.0379,0.46,0.003,42.0,30.0
4709.0,0.0209,0.0359,0.51,0.0024,45.0,30.0
128.0,0.0108,0.0343,0.49,0.0024,40.0,27.0
129.0,0.0088,0.0366,0.38,0.003,23.0,14.0
190.0,0.0102,0.0347,0.36,0.003,21.0,16.0
418.0,0.0102,0.0361,0.4,0.003,29.0,20.0
325.0,0.0066,0.0293,0.26,0.0023,20.0,14.0
354.0,0.0075,0.0301,0.33,0.0028,22.0,13.0
434.0,0.0068,0.0348,0.36,0.0032,27.0,16.0
619.0,0.0055,0.031,0.36968151147098516,0.002,25.0,16.0
339.0,0.0109,0.0306,0.39,0.0022,20.0,14.0
347.0,0.005,0.0325,0.35,0.0021,28.0,19.0
721.0,0.0073,0.0191,0.51,0.003,23.0,14.0
626.0,0.0073,0.0315,0.36,0.002,26.0,16.0
392.0,0.0067,0.026,0.3,0.0034,24.0,18.0
512.0,0.0069,0.036,0.31,0.0029,21.0,14.0
669.0,0.0126,0.0386,0.37,0.0023,27.0,17.0
775.0,0.0106,0.0394,0.39,0.0025,28.0,19.0
565.0,0.0107,0.0332,0.4,0.0024,26.0,15.0
228.0,0.0075,0.0343,0.28,0.002,22.0,12.0
511.0,0.0115,0.0319,0.25,0.0028,28.0,21.0
397.0,0.0121,0.0389,0.36968151147098516,0.0023,27.0,18.0
503.0,0.0106,0.0412,0.32,0.0024,27.0,18.0
645.0,0.0112,0.0401,0.38,0.0024,30.0,18.0
692.0,0.0109,0.0354,0.35,0.0027,25.0,11.0
1048.0,0.0106,0.0373,0.3,0.003,26.0,17.0
646.0,0.0108,0.0389,0.35,0.0022,26.0,15.0
873.0,0.006,0.0318,0.33,0.0022,23.0,14.0
863.0,0.006,0.0188,0.3,0.0028,12.0,4.0
1391.0,0.0156,0.033,0.39,0.003,15.0,10.0
2147.0,0.0149,0.0338,0.39,0.003,20.0,13.0
2785.0,0.0143,0.0342,0.31,0.0025,17.0,11.0
2606.0,0.0093,0.0189,0.28,0.0029,13.0,6.0
2706.0,0.0099,0.0372,0.36,0.0032,20.0,10.0
3257.0,0.0101,0.0323,0.36968151147098516,0.0021,17.0,10.0
2049.0,0.0137,0.0327,0.35,0.0023,17.0,9.0
2128.0,0.0072,0.0355,0.34,0.0021,21.0,12.0
3745.0,0.0077,0.036,0.46,0.0029,14.0,8.0
3445.0,0.007,0.0245,0.28,0.0019,13.0,7.0
2064.0,0.0069,0.0115,0.27,0.0033,18.0,12.0
2841.0,0.0108,0.036,0.29,0.0035,15.0,9.0
3369.0,0.0157,0.0283,0.37,0.0027,21.0,12.0
4773.0,0.0143,0.0345,0.39,0.0026,20.0,11.0
3571.0,0.0086,0.0193,0.34,0.0022,23.0,14.0
1911.0,0.0094,0.0308,0.26,0.002,18.0,7.0
3265.0,0.0122,0.0301,0.24,0.0028,19.0,14.0
2747.0,0.0173,0.0348,0.36968151147098516,0.0026,22.0,12.0
3421.0,0.0117,0.0402,0.31,0.0024,18.0,10.0
2966.0,0.0112,0.0324,0.33,0.0024,18.0,8.0
3744.0,0.0132,0.0327,0.33,0.0029,18.0,6.0
5088.0,0.015,0.0344,0.3,0.003,18.0,11.0
3890.0,0.0142,0.0386,0.36,0.0023,19.0,10.0
724.0,0.0097,0.0337,0.35,0.0023,16.0,9.0
782.0,0.0165,0.0557,0.51,0.003,26.0,18.0
1173.0,0.0196,0.0532,0.54,0.0031,23.0,18.0
1876.0,0.0214,0.0486,0.54,0.0032,30.0,21.0
2152.0,0.0183,0.0491,0.45,0.0027,26.0,19.0
2007.0,0.0159,0.0241,0.46,0.0026,26.0,15.0
2224.0,0.0124,0.0572,0.45,0.0032,28.0,19.0
2704.0,0.0121,0.0419,0.36968151147098516,0.0021,27.0,19.0
1731.0,0.0176,0.0483,0.46,0.0022,24.0,15.0
1826.0,0.0088,0.0518,0.42,0.0023,28.0,19.0
3102.0,0.0099,0.0524,0.57,0.0029,20.0,14.0
2841.0,0.0129,0.0502,0.41,0.0019,26.0,17.0
2001.0,0.0116,0.0435,0.4,0.0034,25.0,18.0
2455.0,0.0135,0.052,0.42,0.0033,23.0,15.0
2832.0,0.0201,0.0538,0.52,0.0029,26.0,17.0
3597.0,0.014,0.0427,0.47,0.0027,21.0,13.0
2915.0,0.0166,0.0531,0.54,0.0034,28.0,18.0
1501.0,0.0125,0.0328,0.37,0.0026,15.0,12.0
2554.0,0.0147,0.0401,0.3,0.0031,23.0,18.0
2271.0,0.0197,0.0546,0.36968151147098516,0.003,25.0,18.0
2776.0,0.0152,0.0536,0.45,0.0027,25.0,17.0
2447.0,0.0165,0.056,0.51,0.0032,29.0,17.0
3186.0,0.0166,0.0479,0.46,0.0032,25.0,12.0
4321.0,0.0205,0.0452,0.46,0.0033,29.0,20.0
3457.0,0.0213,0.0505,0.5,0.0025,29.0,19.0
797.0,0.0121,0.0394,0.46,0.0024,26.0,17.0
871.0,0.0176,0.0622,0.52,0.003,35.0,26.0
1205.0,0.0204,0.0527,0.46,0.003,32.0,26.0
1843.0,0.0219,0.0551,0.54,0.0033,40.0,31.0
2359.0,0.0199,0.0558,0.42,0.0026,36.0,28.0
2200.0,0.016,0.0555,0.45,0.0023,37.0,26.0
2307.0,0.0147,0.0644,0.48,0.0034,39.0,28.0
2963.0,0.012,0.0377,0.36968151147098516,0.002,30.0,23.0
1785.0,0.0185,0.0573,0.51,0.0024,38.0,24.0
1840.0,0.0081,0.0672,0.43,0.0024,37.0,28.0
3380.0,0.0093,0.0481,0.59,0.003,27.0,19.0
3082.0,0.0129,0.0622,0.45,0.0019,36.0,26.0
2035.0,0.0121,0.0516,0.43,0.0035,36.0,27.0
2384.0,0.0154,0.0609,0.44,0.0035,31.0,22.0
3012.0,0.0218,0.0604,0.51,0.0027,36.0,26.0
3985.0,0.0198,0.0626,0.55,0.0033,35.0,26.0
3003.0,0.0212,0.057,0.55,0.0036,38.0,28.0
1593.0,0.0187,0.03826241134751773,0.46,0.0028,26.904448539089234,20.0
2751.0,0.0176,0.0482,0.33,0.0032,34.0,29.0
2374.0,0.0254,0.041,0.36968151147098516,0.0029,33.0,24.0
2794.0,0.0178,0.0618,0.46,0.003,37.0,28.0
2746.0,0.021,0.0652,0.54,0.0033,41.0,27.0
3467.0,0.0213,0.0556,0.47,0.0033,34.0,20.0
4542.0,0.0225,0.0553,0.46,0.0034,38.0,28.0
3290.0,0.0253,0.0544,0.48,0.0026,41.0,30.0
509.0,0.0135,0.046,0.46,0.0023,34.0,25.0
552.0,0.0167,0.0503,0.48,0.0035,25.0,18.0
964.0,0.0167,0.0443,0.28,0.0028,21.0,17.0
1513.0,0.0188,0.0467,0.49,0.0037,29.0,21.0
1759.0,0.0194,0.0472,0.43,0.0031,28.0,21.0
1616.0,0.018,0.0502,0.32,0.0028,32.0,22.0
1741.0,0.0142,0.052,0.46,0.0037,29.0,20.0
2146.0,0.0153,0.0444,0.45,0.0027,34.0,24.0
1269.0,0.0175,0.0485,0.47,0.0027,29.0,16.0
1392.0,0.0099,0.0582,0.46,0.0024,35.0,26.0
2651.0,0.0118,0.0596,0.36968151147098516,0.0026,27.0,20.0
2308.0,0.0156,0.0574,0.5,0.0023,35.0,26.0
1631.0,0.0113,0.0395,0.37,0.0038,27.0,20.0
1852.0,0.013,0.0493,0.39,0.0039,23.0,17.0
2318.0,0.021,0.0473,0.45,0.003,24.0,17.0
3119.0,0.0151,0.0479,0.43,0.003,23.0,15.0
2459.0,0.0148,0.031,0.42,0.0032,23.0,17.0
1255.0,0.0106,0.0377,0.3,0.0025,21.0,10.0
2195.0,0.0134,0.0362,0.27,0.0035,22.0,17.0
1974.0,0.0176,0.0471,0.43,0.0029,24.0,16.0
2094.0,0.0138,0.051,0.37,0.0031,24.0,17.0
2078.0,0.0161,0.049,0.44,0.0035,28.0,17.0
2770.0,0.0157,0.0452,0.41,0.0034,26.0,13.0
3733.0,0.0202,0.0482,0.46,0.004,30.0,22.0
2705.0,0.0225,0.0503,0.47,0.0029,34.0,23.0
74.0,0.0155,0.0463,0.52,0.0026,33.0,24.0
108.0,0.011,0.047,0.43,0.003,25.0,17.0
154.0,0.0109,0.0409,0.26,0.0026,22.0,18.0
275.0,0.0124,0.0435,0.46,0.0032,29.0,22.0
294.0,0.0127,0.0455,0.39,0.0027,27.0,19.0
337.0,0.0108,0.052,0.26,0.0024,29.0,20.0
283.0,0.0079,0.0496,0.41,0.0033,28.0,19.0
386.0,0.008,0.0407,0.39,0.0024,30.0,21.0
296.0,0.0116,0.0439,0.42,0.0025,27.0,18.0
242.0,0.0082,0.0441,0.42,0.0023,28.0,20.0
605.0,0.0081,0.0471,0.36968151147098516,0.0021,23.0,16.0
522.0,0.0112,0.0447,0.43,0.0021,29.0,20.0
315.0,0.0079,0.0325,0.32,0.0035,23.0,16.0
428.0,0.0094,0.0417,0.34,0.0033,21.0,15.0
677.0,0.015,0.0427,0.41,0.0025,26.0,18.0
744.0,0.0093,0.0415,0.41,0.0026,25.0,18.0
452.0,0.006,0.042,0.4,0.0028,23.0,14.0
187.0,0.0071,0.0353,0.29,0.0023,22.0,13.0
442.0,0.0103,0.035,0.26,0.0032,24.0,20.0
291.0,0.0106,0.0423,0.4,0.0024,24.0,17.0
307.0,0.01,0.0491,0.35,0.0026,26.0,18.0
566.0,0.0113,0.046,0.42,0.003,31.0,18.0
646.0,0.0101,0.0421,0.39,0.0031,24.0,12.0
730.0,0.0121,0.0476,0.4,0.0035,27.0,20.0
433.0,0.0128,0.046,0.43,0.0027,29.0,19.0
1008.0,0.0101,0.0408,0.45,0.0025,29.0,20.0
1079.0,0.0152,0.0335,0.4,0.0031,23.0,15.0
1715.0,0.0187,0.0269,0.28,0.0027,21.0,16.0
2582.0,0.0189,0.0249,0.45,0.0031,31.0,22.0
2905.0,0.0151,0.0286,0.32,0.0026,25.0,19.0
2748.0,0.0139,0.0306,0.29,0.0025,27.0,18.0
3077.0,0.0125,0.0373,0.4,0.0033,29.0,19.0
3878.0,0.0097,0.0323,0.32,0.0025,27.0,19.0
2286.0,0.0152,0.0258,0.44,0.0026,22.0,10.0
2390.0,0.0095,0.0364,0.35,0.0024,26.0,17.0
4514.0,0.0095,0.0372,0.36968151147098516,0.0023,18.0,13.0
3991.0,0.0124,0.0349,0.37,0.0021,26.0,18.0
2618.0,0.0118,0.026,0.28,0.0035,22.0,12.0
3265.0,0.0111,0.0342,0.29,0.0036,19.0,13.0
3973.0,0.015,0.0346,0.36,0.0025,25.0,16.0
5097.0,0.0136,0.0319,0.37,0.0025,25.0,16.0
4148.0,0.009,0.048,0.35,0.0025,30.0,17.0
2070.0,0.01,0.0285,0.27,0.0021,20.0,10.0
3796.0,0.0121,0.0247,0.24,0.003,23.0,19.0
3275.0,0.0176,0.0293,0.38,0.0024,25.0,17.0
3657.0,0.0139,0.0328,0.32,0.0026,25.0,17.0
3426.0,0.0146,0.0349,0.39,0.0028,29.0,17.0
4385.0,0.0169,0.0323,0.37,0.003,28.0,13.0
5910.0,0.0156,0.0335,0.35,0.0032,26.0,19.0
4433.0,0.0183,0.0309,0.36,0.0025,29.0,18.0
649.0,0.0096,0.0313,0.35,0.0023,25.0,17.0
663.0,0.0152,0.0219,0.35,0.0033,19.0,12.0
1103.0,0.0106,0.0129,0.2,0.0024,13.0,9.0
1677.0,0.0114,0.0214,0.27,0.0033,22.0,16.0
1849.0,0.0139,0.0214,0.25,0.0027,20.0,14.0
1866.0,0.0122,0.0227,0.36968151147098516,0.0021,19.0,12.0
2006.0,0.013,0.0221,0.31,0.003,21.0,14.0
2469.0,0.008,0.0223,0.23,0.0024,21.0,15.0
1556.0,0.0134,0.019,0.43,0.0024,16.0,12.0
1615.0,0.0103,0.0232,0.3,0.0024,20.0,14.0
2941.0,0.0098,0.0226,0.36968151147098516,0.0023,15.0,10.0
2727.0,0.0121,0.0224,0.3,0.0022,20.0,13.0
1726.0,0.0084,0.0197,0.27,0.0034,15.0,11.0
2157.0,0.0091,0.024,0.22,0.0035,14.0,9.0
2668.0,0.0148,0.0243,0.3,0.0028,20.0,14.0
3244.0,0.0111,0.0217,0.28,0.0026,21.0,13.0
2749.0,0.0173,0.0138,0.36,0.0026,21.0,9.0
1412.0,0.009,0.0218,0.2,0.0023,15.0,8.0
2445.0,0.0106,0.0184,0.2,0.003,18.0,15.0
2028.0,0.0141,0.0217,0.3,0.0026,22.0,15.0
2461.0,0.0105,0.0237,0.22,0.0026,20.0,14.0
2326.0,0.0103,0.0258,0.28,0.0028,24.0,14.0
3039.0,0.0108,0.024,0.25,0.0032,18.0,8.0
3923.0,0.015,0.0218,0.27,0.0034,20.0,15.0
2949.0,0.0143,0.0232,0.28,0.0025,23.0,14.0
540.0,0.0069,0.0162,0.22,0.0025,24.0,16.0
600.0,0.0103,0.0213,0.3,0.003,12.0,6.0
962.0,0.0168,0.0201,0.24,0.0025,9.0,6.0
1487.0,0.0162,0.0277,0.36,0.0029,11.0,7.0
1617.0,0.0133,0.0292,0.28,0.0026,12.0,7.0
1673.0,0.0113,0.0274,0.36968151147098516,0.002,12.0,7.0
1734.0,0.0139,0.0314,0.34,0.0027,10.0,5.0
2257.0,0.0028,0.0212,0.21,0.002,19.0,14.0
1374.0,0.0137,0.027,0.48,0.0021,7.0,4.0
1406.0,0.0084,0.0318,0.31,0.0021,9.0,4.0
2628.0,0.0094,0.024,0.47,0.0021,10.0,8.0
2325.0,0.0094,0.0176,0.3,0.002,18.0,12.0
1469.0,0.0105,0.0183,0.34,0.0033,10.0,6.0
1929.0,0.0081,0.037,0.23,0.0033,5.0,3.0
2312.0,0.016,0.0359,0.35,0.0025,9.0,5.0
2962.0,0.0145,0.0308,0.36,0.0024,9.0,5.0
2343.0,0.0144,0.0293,0.39,0.0022,9.0,5.0
1195.0,0.0079,0.021,0.2,0.0019,6.0,2.0
2062.0,0.0122,0.0249,0.22,0.003,9.0,6.0
1946.0,0.0175,0.0272,0.24,0.0023,10.0,6.0
2201.0,0.0128,0.0339,0.28,0.0023,9.0,5.0
2162.0,0.0134,0.0348,0.34,0.0025,11.0,5.0
2704.0,0.0129,0.03,0.29,0.0029,7.0,1.0
3464.0,0.017,0.0291,0.32,0.003,10.0,6.0
2678.0,0.0144,0.0286,0.33,0.0021,13.0,5.0
710.0,0.0054,0.0196,0.25,0.0025,20.0,14.0
661.0,0.0099,0.0375,0.33,0.003,5.0,1.0
1273.0,0.0152,0.0297,0.34,0.003,5.0,3.0
1852.0,0.006,0.0445,0.3,0.0025,26.904448539089234,5.0
2087.0,0.0084,0.0353,0.24,0.003,7.0,3.0
1915.0,0.0074,0.0348,0.36968151147098516,0.002,6.0,2.0
2283.0,0.01,0.0354,0.32,0.0026,7.0,2.0
2716.0,0.0019,0.04,0.21,0.002,8.0,2.0
1606.0,0.0102,0.0315,0.43,0.0021,6.0,2.0
1725.0,0.0057,0.0345,0.29,0.002,7.0,2.0
3260.0,0.006,0.0379,0.43,0.0021,4.0,1.0
2823.0,0.0073,0.0363,0.29,0.0018,7.0,2.0
1788.0,0.0062,0.0278,0.29,0.0033,7.0,3.0
2316.0,0.0059,0.04,0.18,0.0033,4.0,2.0
2903.0,0.0117,0.0413,0.33,0.0022,10.0,4.0
3552.0,0.0128,0.0347,0.35,0.0024,8.0,3.0
2830.0,0.0128,0.0333,0.37,0.002,6.0,3.0
1513.0,0.0095,0.029,0.24,0.0019,4.0,1.0
2668.0,0.0099,0.0279,0.22,0.0028,9.0,5.0
2230.0,0.0151,0.0346,0.25,0.0022,9.0,4.0
2720.0,0.0131,0.036,0.29,0.0024,8.0,3.0
2493.0,0.0137,0.0351,0.35,0.0024,10.0,3.0
3207.0,0.0077,0.0397,0.29,0.0029,4.0,1.0
4276.0,0.0125,0.0351,0.28,0.003,7.0,3.0
3267.0,0.0128,0.035,0.33,0.0021,9.0,3.0
735.0,0.0057,0.0335,0.29,0.0022,6.0,2.0
803.0,0.0128,0.031,0.38,0.003,9.0,4.0
1220.0,0.0141,0.0361,0.39,0.0031,14.0,8.0
1984.0,0.0155,0.0364,0.44,0.003,22.0,13.0
2196.0,0.0147,0.0358,0.34,0.0024,18.0,10.0
2181.0,0.012,0.0363,0.36968151147098516,0.002,18.0,8.0
2208.0,0.0098,0.0416,0.38,0.0028,19.0,9.0
2905.0,0.0072,0.0372,0.33,0.0022,18.0,8.0
1807.0,0.0101,0.0353,0.46,0.0023,14.0,7.0
1795.0,0.0056,0.0332,0.31,0.002,14.0,4.0
3411.0,0.0062,0.0412,0.48,0.0022,13.0,6.0
3039.0,0.0096,0.0367,0.36,0.0019,17.0,7.0
1899.0,0.0085,0.0321,0.36,0.0034,18.0,8.0
2546.0,0.0099,0.0385,0.27,0.0037,15.0,8.0
3049.0,0.0153,0.0427,0.39,0.0025,22.0,10.0
3801.0,0.0126,0.0399,0.4,0.0026,21.0,10.0
3101.0,0.013,0.0353,0.33,0.0025,15.0,9.0
1553.0,0.0092,0.0297,0.25,0.0021,11.0,3.0
2621.0,0.013,0.0257,0.27,0.0031,22.0,12.0
2407.0,0.0148,0.0397,0.26,0.0026,18.0,10.0
2806.0,0.0107,0.0443,0.33,0.0024,21.0,11.0
2557.0,0.0135,0.0431,0.42,0.0027,26.0,10.0
3356.0,0.0121,0.0217,0.32,0.0029,12.0,3.0
4581.0,0.0149,0.0399,0.37,0.0031,19.0,10.0
3518.0,0.0153,0.0399,0.38,0.0023,23.0,11.0
506.0,0.0098,0.0355,0.37,0.0023,17.0,9.0
603.0,0.0119,0.0711,0.56,0.0035,37.0,24.0
929.0,0.0138,0.0712,0.53,0.0033,32.0,24.0
1542.0,0.0152,0.0674,0.58,0.0033,42.0,28.0
1649.0,0.0128,0.068,0.51,0.0027,39.0,26.0
1676.0,0.0119,0.0558,0.36968151147098516,0.002,40.0,25.0
1837.0,0.0097,0.075,0.53,0.0031,42.0,26.0
2127.0,0.0065,0.0617,0.5,0.0023,40.0,27.0
1322.0,0.0116,0.0631,0.61,0.0025,32.0,23.0
1325.0,0.0068,0.0629,0.5,0.0024,41.0,25.0
2808.0,0.0081,0.0643,0.67,0.0024,31.0,20.0
2377.0,0.0118,0.0568,0.52,0.0021,37.0,23.0
1581.0,0.0081,0.0538,0.47,0.0036,35.0,23.0
1994.0,0.0106,0.0641,0.41,0.0036,32.0,22.0
2415.0,0.0152,0.0782,0.53,0.0027,41.0,23.0
3164.0,0.0107,0.0676,0.52,0.0028,39.0,23.0
2413.0,0.0119,0.0646,0.52,0.0029,37.0,23.0
1205.0,0.0075,0.0617,0.41,0.0026,38.0,21.0
2235.0,0.0105,0.0535,0.52,0.0034,41.0,25.0
1927.0,0.0143,0.068,0.32,0.0028,39.0,24.0
2040.0,0.0114,0.0699,0.46,0.0027,38.0,25.0
2173.0,0.0123,0.0748,0.53,0.0031,42.0,25.0
2699.0,0.0107,0.0641,0.48,0.0032,38.0,20.0
3700.0,0.0138,0.0694,0.53,0.0031,39.0,27.0
2799.0,0.0197,0.062,0.54,0.0025,42.0,27.0
87.0,0.0101,0.0605,0.57,0.0024,39.0,25.0
99.0,0.0091,0.042,0.45,0.0029,26.0,17.0
149.0,0.0129,0.0406,0.46,0.0029,23.0,18.0
271.0,0.0115,0.0388,0.49,0.0029,32.0,22.0
278.0,0.0084,0.039,0.38,0.0023,28.0,20.0
344.0,0.0104,0.0311,0.36968151147098516,0.002,30.0,19.0
161.0,0.0081,0.0408,0.44,0.0029,30.0,19.0
307.0,0.0047,0.0316,0.38,0.0022,29.0,20.0
210.0,0.0104,0.0329,0.52,0.0023,21.0,16.0
221.0,0.0058,0.0396,0.41,0.0021,30.0,19.0
517.0,0.007,0.0386,0.58,0.0023,23.0,15.0
485.0,0.0085,0.0365,0.43,0.0019,29.0,19.0
303.0,0.0071,0.0316,0.38,0.0034,24.0,17.0
448.0,0.0089,0.0402,0.3,0.0037,22.0,14.0
691.0,0.0114,0.0521,0.45,0.0024,31.0,19.0
730.0,0.0117,0.0469,0.48,0.0025,30.0,20.0
395.0,0.0125,0.0439,0.52,0.0025,30.0,20.0
148.0,0.0092,0.0363,0.36,0.0023,27.0,18.0
398.0,0.0099,0.0319,0.47,0.0041,33.0,22.0
306.0,0.0138,0.0455,0.3,0.0024,30.0,21.0
284.0,0.0123,0.0437,0.41,0.0025,30.0,21.0
612.0,0.013,0.0466,0.49,0.0026,34.0,21.0
683.0,0.012,0.0374,0.42,0.003,26.0,13.0
773.0,0.0126,0.0371,0.43,0.003,32.0,21.0
490.0,0.0124,0.0369,0.46,0.0023,32.0,20.0
1021.0,0.0069,0.0324,0.45,0.0023,28.0,18.0
1062.0,0.0112,0.0283,0.35,0.0027,13.0,6.0
1621.0,0.0078,0.0368,0.33,0.0024,17.0,13.0
2548.0,0.0135,0.0237,0.36,0.0029,15.0,9.0
2807.0,0.0098,0.0264,0.27,0.003,14.0,9.0
2778.0,0.0095,0.026,0.36968151147098516,0.002,14.0,7.0
3049.0,0.0118,0.0246,0.35,0.0027,15.0,8.0
3763.0,0.014036523797002366,0.03,0.3,0.002,21.0,11.0
2494.0,0.0107,0.0226,0.45,0.002,11.0,7.0
2500.0,0.0053,0.0297,0.3,0.0019,15.0,8.0
4823.0,0.0075,0.0275,0.36968151147098516,0.002,10.0,6.0
3991.0,0.0084,0.0274,0.32,0.0018,15.0,8.0
2607.0,0.0065,0.0279,0.25,0.0034,11.0,7.0
3291.0,0.0061,0.034,0.36968151147098516,0.0032,8.0,6.0
4060.0,0.0118,0.0337,0.36,0.0023,16.0,9.0
4992.0,0.0148,0.0253,0.37,0.0024,16.0,8.0
4142.0,0.011,0.0323,0.4,0.0022,16.0,11.0
2204.0,0.0105,0.022,0.25,0.002,10.0,5.0
3653.0,0.0083,0.0277,0.34,0.0029,17.0,10.0
3358.0,0.0166,0.0251,0.26,0.0022,16.0,10.0
3733.0,0.0147,0.0262,0.31,0.0022,17.0,10.0
3462.0,0.0152,0.0256,0.37,0.0024,19.0,10.0
4687.0,0.0172,0.0201,0.32,0.0029,14.0,4.0
6296.0,0.0145,0.0239,0.31,0.003,15.0,9.0
4626.0,0.0142,0.0252,0.35,0.0021,17.0,9.0
694.0,0.0082,0.0235,0.31,0.0022,14.0,8.0
703.0,0.0152,0.0171,0.36,0.003,15.0,7.0
1124.0,0.0189,0.0157,0.37,0.0028,12.0,7.0
1798.0,0.0111,0.0156,0.29,0.003,17.0,12.0
1911.0,0.0139,0.0187,0.3,0.0022,14.0,7.0
1964.0,0.0123,0.02,0.36968151147098516,0.002,14.0,6.0
2028.0,0.0125,0.0208,0.34,0.0028,15.0,7.0
2683.0,0.014036523797002366,0.0225,0.2,0.002,14.0,7.0
1570.0,0.0133,0.0151,0.5,0.0021,10.0,7.0
1633.0,0.0083,0.0188,0.31,0.002,16.0,7.0
3137.0,0.0097,0.019,0.36968151147098516,0.002,8.0,5.0
2739.0,0.0121,0.0163,0.32,0.0019,16.0,9.0
1952.0,0.009,0.0151,0.21,0.0034,13.0,8.0
2279.0,0.0114,0.0203,0.25,0.0036,10.0,5.0
2684.0,0.0098,0.0202,0.28,0.0022,16.0,10.0
3421.0,0.0123,0.0196,0.32,0.0024,14.0,6.0
2688.0,0.0115,0.0175,0.33,0.0025,16.0,8.0
1458.0,0.0081,0.0203,0.22,0.002,8.0,3.0
2554.0,0.01,0.0204,0.31,0.0028,16.0,8.0
2185.0,0.0137,0.0211,0.21,0.0023,13.0,7.0
2482.0,0.0103,0.0243,0.24,0.0023,14.0,7.0
2627.0,0.0108,0.0246,0.32,0.0024,16.0,7.0
3165.0,0.0107,0.0175,0.26,0.003,13.0,4.0
4140.0,0.0141,0.0195,0.3,0.003,14.0,8.0
3150.0,0.0132,0.0194,0.3,0.0022,15.0,7.0
673.0,0.0083,0.0192,0.29,0.0023,14.0,7.0
659.0,0.0214,0.0208,0.49,0.0031,17.0,9.0
1099.0,0.0241,0.0222,0.51,0.003,16.0,10.0
1556.0,0.0208,0.0231,0.47,0.0031,20.0,12.0
1810.0,0.0205,0.0229,0.41,0.0024,18.0,10.0
1868.0,0.0215,0.0233,0.36968151147098516,0.002,19.0,9.0
1995.0,0.0235,0.0207,0.49,0.003,21.0,11.0
2452.0,0.0148,0.0218,0.4,0.0022,20.0,10.0
1500.0,0.0217,0.0157,0.63,0.0022,14.0,12.0
1577.0,0.0176,0.0179,0.49,0.0022,22.0,10.0
3018.0,0.0174,0.0158,0.36968151147098516,0.002,18.0,10.0
2714.0,0.0185,0.0202,0.46,0.002,21.0,9.0
1718.0,0.0111,0.0126,0.32,0.0035,19.0,7.0
2036.0,0.0129,0.0186,0.31,0.0037,16.0,7.0
2709.0,0.0183,0.0228,0.41,0.0026,19.0,7.0
3515.0,0.0176,0.0245,0.43,0.0027,20.0,9.0
2710.0,0.0166,0.0207,0.41,0.0028,18.0,8.0
1332.0,0.0149,0.0226,0.32,0.0023,17.0,8.0
2351.0,0.0141,0.0252,0.45,0.003,23.0,12.0
2101.0,0.0198,0.0268,0.26,0.0026,18.0,9.0
2378.0,0.0182,0.0246,0.4,0.0024,21.0,11.0
2418.0,0.0173,0.0314,0.46,0.0027,23.0,11.0
3228.0,0.0174,0.0231,0.39,0.0029,18.0,5.0
3986.0,0.0186,0.0261,0.42,0.003,18.0,11.0
2928.0,0.0224,0.0227,0.42,0.0023,21.0,10.0
791.0,0.0141,0.0232,0.44,0.0024,19.0,10.0
761.0,0.0181,0.0327,0.47,0.0034,20.0,12.0
1244.0,0.0195,0.0361,0.44,0.0033,17.0,11.0
2058.0,0.0197,0.0334,0.45,0.0036,26.0,16.0
2182.0,0.0187,0.0314,0.39,0.0028,21.0,13.0
2007.0,0.0206,0.0289,0.36968151147098516,0.0022,26.0,14.0
2360.0,0.0164,0.0337,0.43,0.0032,24.0,12.0
2827.0,0.0107,0.0314,0.37,0.0023,24.0,13.0
1783.0,0.0168,0.0258,0.57,0.0023,18.0,14.0
1908.0,0.0101,0.0308,0.4,0.0023,32.0,11.0
